date,AR_Physical Risk_negative,AR_Physical Risk_neutral,AR_Physical Risk_positive,AR_Transition Risk_negative,AR_Transition Risk_neutral,AR_Transition Risk_positive,AU_Physical Risk_negative,AU_Physical Risk_neutral,AU_Physical Risk_positive,AU_Transition Risk_negative,AU_Transition Risk_neutral,AU_Transition Risk_positive,BR_Physical Risk_negative,BR_Physical Risk_neutral,BR_Physical Risk_positive,BR_Transition Risk_negative,BR_Transition Risk_neutral,BR_Transition Risk_positive,CA_Physical Risk_negative,CA_Physical Risk_neutral,CA_Physical Risk_positive,CA_Transition Risk_negative,CA_Transition Risk_neutral,CA_Transition Risk_positive,CH_Physical Risk_negative,CH_Physical Risk_neutral,CH_Physical Risk_positive,CH_Transition Risk_negative,CH_Transition Risk_neutral,CH_Transition Risk_positive,CL_Physical Risk_negative,CL_Physical Risk_neutral,CL_Physical Risk_positive,CL_Transition Risk_negative,CL_Transition Risk_neutral,CL_Transition Risk_positive,CN_Physical Risk_negative,CN_Physical Risk_neutral,CN_Physical Risk_positive,CN_Transition Risk_negative,CN_Transition Risk_neutral,CN_Transition Risk_positive,CO_Physical Risk_negative,CO_Physical Risk_neutral,CO_Physical Risk_positive,CO_Transition Risk_negative,CO_Transition Risk_neutral,CO_Transition Risk_positive,DE_Physical Risk_negative,DE_Physical Risk_neutral,DE_Physical Risk_positive,DE_Transition Risk_negative,DE_Transition Risk_neutral,DE_Transition Risk_positive,ES_Physical Risk_negative,ES_Physical Risk_neutral,ES_Physical Risk_positive,ES_Transition Risk_negative,ES_Transition Risk_neutral,ES_Transition Risk_positive,FR_Physical Risk_negative,FR_Physical Risk_neutral,FR_Physical Risk_positive,FR_Transition Risk_negative,FR_Transition Risk_neutral,FR_Transition Risk_positive,HK_Physical Risk_negative,HK_Physical Risk_neutral,HK_Physical Risk_positive,HK_Transition Risk_negative,HK_Transition Risk_neutral,HK_Transition Risk_positive,IN_Physical Risk_negative,IN_Physical Risk_neutral,IN_Physical Risk_positive,IN_Transition Risk_negative,IN_Transition Risk_neutral,IN_Transition Risk_positive,IT_Physical Risk_negative,IT_Physical Risk_neutral,IT_Physical Risk_positive,IT_Transition Risk_negative,IT_Transition Risk_neutral,IT_Transition Risk_positive,JP_Physical Risk_negative,JP_Physical Risk_neutral,JP_Physical Risk_positive,JP_Transition Risk_negative,JP_Transition Risk_neutral,JP_Transition Risk_positive,KR_Physical Risk_negative,KR_Physical Risk_neutral,KR_Physical Risk_positive,KR_Transition Risk_negative,KR_Transition Risk_neutral,KR_Transition Risk_positive,MX_Physical Risk_negative,MX_Physical Risk_neutral,MX_Physical Risk_positive,MX_Transition Risk_negative,MX_Transition Risk_neutral,MX_Transition Risk_positive,NO_Physical Risk_negative,NO_Physical Risk_neutral,NO_Physical Risk_positive,NO_Transition Risk_negative,NO_Transition Risk_neutral,NO_Transition Risk_positive,NZ_Physical Risk_negative,NZ_Physical Risk_neutral,NZ_Physical Risk_positive,NZ_Transition Risk_negative,NZ_Transition Risk_neutral,NZ_Transition Risk_positive,PT_Physical Risk_negative,PT_Physical Risk_neutral,PT_Physical Risk_positive,PT_Transition Risk_negative,PT_Transition Risk_neutral,PT_Transition Risk_positive,SA_Physical Risk_negative,SA_Physical Risk_neutral,SA_Physical Risk_positive,SA_Transition Risk_negative,SA_Transition Risk_neutral,SA_Transition Risk_positive,SE_Physical Risk_negative,SE_Physical Risk_neutral,SE_Physical Risk_positive,SE_Transition Risk_negative,SE_Transition Risk_neutral,SE_Transition Risk_positive,UK_Physical Risk_negative,UK_Physical Risk_neutral,UK_Physical Risk_positive,UK_Transition Risk_negative,UK_Transition Risk_neutral,UK_Transition Risk_positive,US_Physical Risk_negative,US_Physical Risk_neutral,US_Physical Risk_positive,US_Transition Risk_negative,US_Transition Risk_neutral,US_Transition Risk_positive,ZA_Physical Risk_negative,ZA_Physical Risk_neutral,ZA_Physical Risk_positive,ZA_Transition Risk_negative,ZA_Transition Risk_neutral,ZA_Transition Risk_positive
2016-06-24,0.154,0.077,0.0,0.462,0.231,0.077,0.667,0.0,0.167,0.167,0.0,0.0,0.308,0.0,0.0,0.462,0.231,0.0,0.25,0.333,0.0,0.167,0.25,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.714,0.0,0.0,0.0,0.0,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.056,0.444,0.333,0.111,0.0,0.056,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.182,0.0,0.0,0.455,0.091,0.273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.375,0.0,0.182,0.091,0.0,0.364,0.364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.231,0.154,0.077,0.385,0.154,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.6,0.2,0.2,0.0,0.0,0.0,0.267,0.333,0.067,0.133,0.2,0.0,0.214,0.071,0.143,0.071,0.357,0.143,0.875,0.125,0.0,0.0,0.0,0.0,0.095,0.048,0.0,0.381,0.381,0.095,0.368,0.105,0.158,0.263,0.105,0.0,0.333,0.0,0.0,0.667,0.0,0.0
2016-06-30,0.118,0.059,0.059,0.353,0.412,0.0,0.062,0.125,0.062,0.312,0.375,0.062,0.0,0.45,0.0,0.15,0.35,0.05,0.143,0.143,0.286,0.429,0.0,0.0,0.286,0.0,0.143,0.286,0.286,0.0,0.364,0.0,0.0,0.273,0.364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.158,0.105,0.053,0.263,0.316,0.105,0.0,0.167,0.0,0.5,0.333,0.0,0.267,0.267,0.067,0.2,0.133,0.067,0.357,0.0,0.071,0.214,0.143,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.091,0.455,0.091,0.091,0.444,0.111,0.0,0.167,0.278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.138,0.276,0.0,0.138,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.308,0.385,0.077,0.077,0.154,0.0,0.1,0.4,0.1,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.455,0.182,0.5,0.083,0.0,0.417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-04,0.188,0.125,0.062,0.312,0.188,0.125,0.2,0.4,0.0,0.1,0.3,0.0,0.077,0.462,0.0,0.231,0.154,0.077,0.5,0.333,0.0,0.0,0.167,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.167,0.5,0.0,0.25,0.083,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.4,0.2,0.1,0.2,0.1,0.0,0.167,0.0,0.5,0.333,0.0,0.5,0.357,0.071,0.0,0.071,0.0,0.0,0.077,0.077,0.615,0.077,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.25,0.25,0.0,0.375,0.125,0.0,0.0,0.333,0.667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.179,0.0,0.143,0.393,0.036,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.364,0.182,0.091,0.091,0.273,0.0,0.167,0.5,0.0,0.0,0.0,0.333,0.333,0.167,0.0,0.167,0.333,0.0,0.25,0.25,0.0,0.375,0.125,0.0,0.176,0.235,0.059,0.294,0.235,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016-07-11,0.125,0.167,0.042,0.25,0.417,0.0,0.25,0.125,0.0,0.25,0.375,0.0,0.105,0.632,0.105,0.053,0.053,0.053,0.222,0.444,0.111,0.111,0.111,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.25,0.438,0.0,0.0,0.25,0.062,1.0,0.0,0.0,0.0,0.0,0.0,0.062,0.375,0.25,0.0,0.312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.308,0.385,0.154,0.0,0.154,0.0,0.545,0.0,0.091,0.091,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.048,0.048,0.095,0.333,0.048,0.286,0.143,0.143,0.286,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.333,0.042,0.042,0.333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.286,0.143,0.0,0.0,0.0,0.455,0.182,0.182,0.091,0.091,0.0,0.395,0.158,0.053,0.105,0.158,0.132,0.2,0.8,0.0,0.0,0.0,0.0,0.286,0.286,0.0,0.214,0.214,0.0,0.263,0.158,0.053,0.263,0.158,0.105,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,0.308,0.077,0.077,0.308,0.154,0.077,0.0,0.0,0.0,0.2,0.6,0.2,0.364,0.227,0.0,0.136,0.136,0.136,0.25,0.25,0.0,0.125,0.125,0.25,0.167,0.0,0.5,0.167,0.167,0.0,0.167,0.333,0.056,0.222,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,0.0,0.167,0.125,0.083,0.0,0.0,0.0,0.0,1.0,0.0,0.556,0.111,0.111,0.111,0.111,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.188,0.0,0.125,0.188,0.188,0.333,0.111,0.111,0.222,0.111,0.111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.133,0.0,0.333,0.2,0.133,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.2,0.3,0.05,0.2,0.2,0.05,0.0,0.545,0.0,0.0,0.273,0.182,0.0,1.0,0.0,0.0,0.0,0.0,0.167,0.111,0.056,0.333,0.278,0.056,0.32,0.28,0.12,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,0.059,0.059,0.0,0.529,0.353,0.0,0.571,0.19,0.095,0.0,0.143,0.0,0.25,0.25,0.0,0.107,0.357,0.036,0.2,0.2,0.0,0.4,0.2,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.19,0.048,0.143,0.19,0.381,0.048,0.7,0.1,0.1,0.0,0.0,0.1,0.385,0.077,0.0,0.192,0.346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.048,0.095,0.476,0.048,0.0,0.333,0.222,0.0,0.222,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.286,0.286,0.143,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.5,0.0,0.1,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.357,0.143,0.0,0.286,0.214,0.0,0.385,0.077,0.077,0.0,0.385,0.077,0.6,0.0,0.4,0.0,0.0,0.0,0.421,0.053,0.105,0.158,0.263,0.0,0.28,0.16,0.24,0.2,0.12,0.0,0.75,0.25,0.0,0.0,0.0,0.0
2016-07-29,0.0,0.083,0.0,0.25,0.583,0.083,0.25,0.0,0.125,0.5,0.125,0.0,0.286,0.321,0.036,0.143,0.179,0.036,0.182,0.364,0.0,0.273,0.182,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.417,0.25,0.167,0.167,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.2,0.111,0.278,0.0,0.222,0.333,0.056,0.0,0.5,0.5,0.0,0.0,0.0,0.226,0.129,0.097,0.258,0.194,0.097,0.0,0.25,0.062,0.25,0.312,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.074,0.074,0.296,0.185,0.0,0.273,0.364,0.091,0.0,0.273,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.154,0.077,0.333,0.256,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.364,0.227,0.0,0.091,0.318,0.0,0.364,0.045,0.273,0.0,0.136,0.182,1.0,0.0,0.0,0.0,0.0,0.0,0.219,0.188,0.031,0.375,0.156,0.031,0.519,0.111,0.074,0.111,0.148,0.037,0.2,0.0,0.2,0.4,0.0,0.2
2016-08-11,0.444,0.148,0.074,0.222,0.111,0.0,0.167,0.0,0.0,0.0,0.5,0.333,0.243,0.27,0.135,0.054,0.216,0.081,0.667,0.333,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.375,0.188,0.125,0.188,0.062,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.057,0.171,0.257,0.286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.379,0.379,0.172,0.034,0.0,0.034,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.333,0.167,0.4,0.2,0.2,0.2,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.0,0.452,0.161,0.0,0.097,0.226,0.065,1.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.167,0.167,0.0,0.571,0.25,0.095,0.024,0.048,0.012,0.182,0.091,0.182,0.273,0.182,0.091,0.5,0.167,0.0,0.333,0.0,0.0,0.125,0.0,0.0,0.375,0.375,0.125,0.3,0.233,0.1,0.033,0.3,0.033,1.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,0.222,0.222,0.148,0.185,0.148,0.074,0.25,0.25,0.0,0.0,0.5,0.0,0.154,0.692,0.0,0.038,0.115,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.471,0.059,0.176,0.059,0.235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.143,0.357,0.0,0.071,0.357,0.071,0.2,0.0,0.0,0.0,0.8,0.0,0.5,0.25,0.05,0.1,0.1,0.0,0.25,0.0,0.125,0.5,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.182,0.273,0.091,0.182,0.273,0.0,0.545,0.273,0.045,0.091,0.045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.385,0.179,0.103,0.077,0.205,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,0.462,0.231,0.269,0.0,0.038,0.0,0.0,0.333,0.0,0.0,0.167,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.167,0.167,0.0,0.167,0.333,0.167,0.3,0.2,0.1,0.2,0.133,0.067,0.167,0.0,0.0,0.333,0.167,0.333
2016-08-22,0.12,0.2,0.12,0.32,0.12,0.12,0.2,0.2,0.0,0.3,0.2,0.1,0.5,0.286,0.071,0.0,0.143,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.222,0.222,0.222,0.222,0.111,0.0,0.571,0.0,0.143,0.143,0.0,0.143,0.188,0.312,0.062,0.312,0.062,0.062,0.0,0.0,0.0,1.0,0.0,0.0,0.538,0.154,0.0,0.231,0.077,0.0,0.0,0.333,0.167,0.0,0.167,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.1,0.05,0.2,0.15,0.0,0.462,0.231,0.0,0.154,0.077,0.077,0.4,0.4,0.0,0.0,0.0,0.2,0.333,0.333,0.0,0.0,0.0,0.333,0.412,0.235,0.118,0.059,0.147,0.029,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.423,0.192,0.0,0.077,0.308,0.0,0.083,0.167,0.083,0.333,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.286,0.286,0.143,0.51,0.163,0.041,0.102,0.122,0.061,0.857,0.0,0.0,0.0,0.0,0.143
2016-08-25,0.1,0.15,0.05,0.4,0.3,0.0,0.611,0.111,0.0,0.167,0.056,0.056,0.222,0.611,0.0,0.056,0.111,0.0,0.556,0.222,0.0,0.0,0.222,0.0,0.6,0.0,0.0,0.0,0.2,0.2,0.0,0.091,0.0,0.0,0.818,0.091,0.714,0.143,0.0,0.143,0.0,0.0,0.077,0.385,0.154,0.154,0.231,0.0,0.4,0.0,0.0,0.2,0.4,0.0,0.552,0.172,0.069,0.069,0.138,0.0,0.0,0.143,0.0,0.571,0.143,0.143,1.0,0.0,0.0,0.0,0.0,0.0,0.583,0.125,0.0,0.167,0.125,0.0,0.796,0.14,0.043,0.0,0.022,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611,0.111,0.0,0.056,0.111,0.111,0.0,1.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.167,0.0,0.462,0.192,0.038,0.192,0.115,0.0,0.385,0.154,0.154,0.0,0.154,0.154,0.167,0.333,0.333,0.0,0.167,0.0,0.529,0.235,0.0,0.118,0.118,0.0,0.381,0.19,0.0,0.143,0.19,0.095,0.111,0.333,0.0,0.556,0.0,0.0
2016-08-30,0.2,0.133,0.0,0.267,0.4,0.0,0.222,0.111,0.111,0.222,0.222,0.111,0.538,0.231,0.0,0.154,0.0,0.077,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.333,0.273,0.364,0.0,0.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.45,0.05,0.1,0.0,0.0,0.143,0.143,0.0,0.429,0.286,0.0,0.25,0.125,0.062,0.312,0.188,0.062,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.0,0.133,0.2,0.0,0.617,0.106,0.17,0.043,0.043,0.021,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.227,0.364,0.0,0.045,0.318,0.045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.533,0.067,0.0,0.133,0.133,0.133,0.4,0.0,0.0,0.4,0.2,0.0,0.5,0.3,0.1,0.1,0.0,0.0,0.222,0.111,0.111,0.333,0.111,0.111,0.417,0.25,0.139,0.083,0.111,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-14,0.13,0.13,0.043,0.174,0.435,0.087,0.455,0.091,0.0,0.273,0.182,0.0,0.353,0.176,0.059,0.294,0.118,0.0,0.556,0.0,0.0,0.0,0.444,0.0,0.0,0.2,0.0,0.0,0.2,0.6,0.353,0.118,0.176,0.118,0.059,0.176,0.8,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.2,0.0,0.0,0.167,0.0,0.5,0.333,0.0,0.438,0.125,0.062,0.062,0.312,0.0,0.312,0.062,0.062,0.375,0.062,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.24,0.12,0.0,0.28,0.36,0.0,0.077,0.0,0.077,0.615,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.1,0.05,0.2,0.1,0.05,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.176,0.059,0.059,0.176,0.059,0.077,0.231,0.077,0.077,0.538,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.19,0.19,0.048,0.429,0.143,0.0,0.387,0.161,0.032,0.161,0.258,0.0,0.333,0.0,0.0,0.667,0.0,0.0
2016-09-19,0.125,0.188,0.062,0.062,0.562,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.231,0.308,0.0,0.077,0.385,0.0,0.0,0.286,0.0,0.143,0.571,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.111,0.667,0.0,0.0,0.0,0.222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.167,0.278,0.056,0.0,0.0,0.0,0.0,1.0,0.0,0.412,0.176,0.0,0.235,0.059,0.118,0.333,0.0,0.167,0.333,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.455,0.182,0.182,0.0,0.0,0.167,0.25,0.167,0.25,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.517,0.31,0.0,0.103,0.034,0.034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.545,0.091,0.0,0.045,0.273,0.045,0.294,0.176,0.176,0.059,0.118,0.176,0.444,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,0.167,0.259,0.185,0.259,0.222,0.037,0.037,0.0,0.0,0.0,0.0,1.0,0.0
2016-09-26,0.292,0.25,0.125,0.125,0.125,0.083,0.364,0.182,0.182,0.091,0.136,0.045,0.267,0.333,0.133,0.133,0.133,0.0,0.75,0.125,0.0,0.0,0.125,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.143,0.714,0.0,0.143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.148,0.148,0.037,0.259,0.333,0.074,0.2,0.2,0.0,0.0,0.6,0.0,0.538,0.154,0.077,0.077,0.154,0.0,0.111,0.0,0.056,0.333,0.222,0.278,0.333,0.0,0.0,0.667,0.0,0.0,0.407,0.259,0.0,0.074,0.222,0.037,0.231,0.0,0.154,0.0,0.538,0.077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.19,0.0,0.238,0.143,0.095,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.19,0.095,0.048,0.238,0.333,0.095,0.0,0.143,0.143,0.357,0.357,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.333,0.167,0.0,0.056,0.389,0.056,0.297,0.189,0.081,0.162,0.216,0.054,0.375,0.0,0.0,0.625,0.0,0.0
2016-10-04,0.389,0.056,0.167,0.278,0.0,0.111,0.188,0.312,0.188,0.125,0.188,0.0,0.444,0.444,0.0,0.111,0.0,0.0,0.3,0.1,0.0,0.2,0.4,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.133,0.2,0.267,0.067,0.067,0.267,0.5,0.25,0.25,0.0,0.0,0.0,0.19,0.571,0.048,0.048,0.095,0.048,0.0,0.0,0.0,1.0,0.0,0.0,0.105,0.158,0.211,0.211,0.263,0.053,0.308,0.154,0.0,0.154,0.231,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.647,0.059,0.0,0.118,0.059,0.333,0.083,0.0,0.083,0.333,0.167,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.167,0.0,0.0,0.167,0.167,0.231,0.154,0.077,0.231,0.308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.444,0.222,0.111,0.222,0.0,0.0,0.476,0.143,0.0,0.238,0.095,0.048,0.235,0.059,0.235,0.0,0.471,0.0,0.5,0.25,0.0,0.125,0.0,0.125,0.471,0.118,0.0,0.059,0.235,0.118,0.618,0.25,0.029,0.044,0.029,0.029,0.333,0.333,0.0,0.333,0.0,0.0
2016-10-06,0.273,0.091,0.091,0.182,0.364,0.0,0.267,0.333,0.0,0.267,0.133,0.0,0.176,0.176,0.059,0.294,0.176,0.118,0.353,0.294,0.059,0.0,0.176,0.118,0.8,0.2,0.0,0.0,0.0,0.0,0.333,0.167,0.056,0.167,0.222,0.056,1.0,0.0,0.0,0.0,0.0,0.0,0.135,0.351,0.216,0.162,0.108,0.027,0.0,0.25,0.0,0.0,0.5,0.25,0.353,0.353,0.0,0.294,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.048,0.0,0.238,0.286,0.048,0.143,0.0,0.0,0.714,0.0,0.143,0.5,0.25,0.0,0.0,0.25,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.125,0.375,0.0,0.125,0.312,0.062,0.062,0.0,0.0,0.188,0.75,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.333,0.278,0.056,0.056,0.167,0.111,0.111,0.389,0.056,0.111,0.167,0.167,0.2,0.4,0.4,0.0,0.0,0.0,0.105,0.211,0.105,0.211,0.368,0.0,0.602,0.327,0.018,0.027,0.027,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2016-10-11,0.167,0.333,0.0,0.167,0.167,0.167,0.188,0.125,0.0,0.125,0.375,0.188,0.235,0.294,0.0,0.176,0.235,0.059,0.1,0.2,0.0,0.1,0.6,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.111,0.111,0.0,0.556,0.222,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.083,0.167,0.083,0.333,0.25,0.083,0.125,0.0,0.0,0.125,0.625,0.125,0.267,0.467,0.067,0.2,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.4,0.2,0.133,0.182,0.0,0.0,0.364,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.077,0.308,0.154,0.308,0.077,0.077,0.0,0.0,0.0,1.0,0.0,0.0,0.286,0.286,0.0,0.143,0.143,0.143,0.357,0.214,0.0,0.214,0.214,0.0,0.167,0.083,0.0,0.0,0.5,0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.1,0.0,0.5,0.4,0.0,0.587,0.196,0.065,0.065,0.065,0.022,0.0,0.0,0.0,0.333,0.667,0.0
2016-10-14,0.091,0.273,0.182,0.273,0.091,0.091,0.462,0.077,0.077,0.231,0.154,0.0,0.13,0.087,0.13,0.174,0.391,0.087,0.75,0.05,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.417,0.083,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.129,0.032,0.355,0.194,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.474,0.105,0.053,0.211,0.158,0.0,0.385,0.231,0.077,0.154,0.0,0.154,1.0,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.182,0.455,0.091,0.345,0.103,0.0,0.034,0.138,0.379,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.278,0.167,0.0,0.278,0.222,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.226,0.194,0.0,0.129,0.387,0.065,0.5,0.25,0.0,0.125,0.125,0.0,0.167,0.833,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.167,0.37,0.222,0.148,0.148,0.074,0.037,0.5,0.333,0.0,0.167,0.0,0.0
